"","separation","propensity","length","PredSS_r1_.1","PredSS_r1","PredSS_r1_1","PredSS_r2_.1","PredSS_r2","PredSS_freq_central_H","PredSS_freq_central_E","PredSS_freq_central_C","PredCN_freq_central_0","PredRCH_freq_central_0","PredRCH_freq_central_1","PredSA_freq_central_0","PredSA_freq_central_4","PredRCH_r1_.1","PredRCH_r1","PredRCH_r1_1","PredRCH_r2_.1","PredRCH_r2","PredRCH_r2_1","PredCN_r1_.1","PredCN_r1","PredCN_r1_1","PredCN_r2","PredSA_r1","PredSA_r2_.1","PredSA_r2","PredSA_r2_1","PredSS_freq_global_H","PredCN_freq_global_0","PredRCH_freq_global_0","PredRCH_freq_global_4","PredSA_freq_global_0","AA_freq_central_A","AA_freq_central_D","AA_freq_central_E","AA_freq_central_I","AA_freq_central_F","PSSM_r1_.4_A","PSSM_r1_.4_N","PSSM_r1_0_D","PSSM_r1_1_W","PSSM_r2_0_A","PSSM_central_.2_A","PSSM_central_.2_T","PSSM_central_0_H","PSSM_central_2_D","PSSM_central_2_V","class"
"14218",74,-0.104898000751839,198,"C","H","H","E","E",0.123,0.11,0.767,0.521,0.507,0.192,0.082,0.644,"0",1,0,4,4,"3","1",1,0,4,3,1,0,"2",0.197,0.263,0.359,0.015,0.167,0.041,0.027,0.027,0.041,0.041,-2,0,-3,-1,-2,0,-3,0,-2,-4,"negative"
"14229",134,-0.104898000751839,193,"C","C","C","C","C",0.346,0.18,0.474,0.331,0.323,0.113,0.165,0.293,"0",0,3,3,3,"0","0",0,3,4,3,0,0,"3",0.352,0.321,0.311,0.026,0.192,0.038,0.045,0.068,0.068,0.06,1,2,2,-2,-1,-1,0,-1,-2,1,"negative"
"14252",179,-0.330020840578311,954,"H","H","H","H","C",0.506,0.022,0.472,0.219,0.225,0.101,0.242,0.236,"4",4,4,3,3,"3","4",4,4,4,0,0,0,"3",0.181,0.155,0.239,0.138,0.156,0.152,0.062,0.067,0.039,0.045,1,-1,-1,0,3,-3,-3,-5,-5,4,"negative"
"14263",52,1.11178457528051,739,"H","H","H","H","H",0.392,0,0.608,0.157,0.176,0.216,0.294,0.137,"3",3,3,1,3,"1","3",4,4,3,0,3,0,"3",0.411,0.18,0.233,0.135,0.271,0.137,0.078,0.059,0.118,0.02,-2,-4,-3,-2,-3,-1,-1,-1,-3,-1,"positive"
"14269",592,0.339083541066577,1244,"C","E","E","C","C",0.212,0.107,0.682,0.147,0.2,0.117,0.247,0.198,"4",4,4,4,4,"4","4",4,4,4,0,1,0,"3",0.211,0.16,0.198,0.27,0.26,0.074,0.058,0.069,0.058,0.024,0,4,-7,9,5,-2,-2,-4,-2,-2,"negative"
"14271",144,0.118216343339941,226,"C","C","C","E","E",0.406,0.154,0.441,0.133,0.203,0.14,0.308,0.154,"1",1,0,4,4,"4","0",1,0,4,4,0,0,"0",0.394,0.181,0.248,0.128,0.292,0.154,0.077,0.077,0.105,0.014,-7,-6,0,-2,-1,2,0,-7,1,-4,"negative"
"14273",159,-0.809388092833644,620,"C","C","E","E","C",0.133,0.297,0.57,0.228,0.361,0.114,0.133,0.323,"0",0,1,3,3,"0","1",0,1,3,4,1,3,"3",0.068,0.145,0.274,0.144,0.177,0.095,0.057,0.108,0.038,0.038,-4,4,-1,-5,3,-1,0,-1,0,3,"negative"
"14281",43,-0.143784113262591,226,"C","H","H","H","H",0.357,0.143,0.5,0.167,0.286,0.19,0.214,0.19,"3",3,3,0,3,"3","3",3,3,3,2,3,0,"0",0.442,0.142,0.226,0.186,0.31,0.071,0.071,0.095,0.119,0,-6,-4,-2,0,-2,5,-1,-3,-3,-2,"positive"
"14283",75,-0.259059218447052,94,"H","H","H","H","H",0.608,0.081,0.311,0.324,0.311,0.189,0.216,0.27,"0",0,1,1,2,"0","0",0,1,2,4,3,1,"3",0.628,0.394,0.362,0,0.181,0.135,0.027,0.081,0.041,0.041,-2,-1,1,-4,4,-1,-2,-2,-3,2,"negative"
"14284",34,0.438024347506295,313,"C","C","E","C","C",0.273,0.061,0.667,0.364,0.485,0.152,0.061,0.394,"3",3,3,3,3,"3","3",4,3,4,0,3,0,"2",0.335,0.224,0.275,0.105,0.23,0.061,0,0.212,0,0.03,1,2,-5,1,-5,-1,-1,-1,0,-1,"positive"
"14286",181,-0.2299948018255,236,"C","C","C","C","C",0.289,0.167,0.544,0.094,0.178,0.156,0.344,0.161,"0",3,3,2,0,"3","0",3,3,1,4,2,3,"0",0.246,0.186,0.246,0.131,0.297,0.1,0.05,0.067,0.067,0.044,0,-2,-3,-3,0,-3,-3,3,-6,-1,"negative"
"14287",117,-0.703394992005171,185,"E","E","C","C","C",0.336,0.293,0.371,0.112,0.198,0.259,0.284,0.155,"3",3,3,3,3,"4","4",3,4,4,2,1,1,"1",0.335,0.097,0.178,0.189,0.341,0.095,0.043,0.138,0.052,0.026,-1,1,-1,-7,-7,1,-3,-2,-2,-1,"negative"
"14290",10,-0.634025512103778,186,"H","H","H","H","H",1,0,0,0.111,0.222,0.333,0.333,0,"3",0,1,3,3,"3","3",1,1,3,3,0,0,"3",0.414,0.14,0.194,0.161,0.328,0.111,0.111,0.111,0,0.111,-6,9,5,-4,-3,-3,0,-6,-5,-5,"negative"
"14298",55,-0.703394992005171,221,"E","C","C","C","C",0.37,0.241,0.389,0.278,0.296,0.148,0.222,0.241,"4",3,3,0,0,"2","4",4,2,0,1,4,4,"1",0.439,0.231,0.294,0.104,0.213,0.056,0.056,0.056,0.093,0.019,-1,-1,-3,-4,-2,0,1,1,-3,-3,"negative"
"14305",68,1.11178457528051,139,"E","E","E","H","H",0.313,0.179,0.507,0.179,0.388,0.09,0.209,0.209,"4",4,4,1,2,"0","4",4,4,2,0,3,1,"3",0.324,0.259,0.381,0.058,0.209,0.045,0.09,0.045,0.03,0.06,0,-3,-5,-3,-1,-1,0,-3,4,-2,"negative"
"14308",34,-0.0228105631457767,100,"H","H","H","C","C",0.606,0,0.394,0.212,0.242,0.212,0.303,0.121,"4",4,4,1,3,"2","4",4,4,3,0,3,1,"2",0.48,0.13,0.16,0.29,0.35,0.121,0.03,0.121,0.061,0.03,-2,8,-3,-4,-1,5,-1,-1,-4,-2,"positive"
"14314",13,-0.196026973436611,194,"E","C","C","E","E",0,0.333,0.667,0.5,0.5,0.083,0,0.583,"3",0,0,3,3,"3","3",0,0,4,4,3,1,"0",0.211,0.242,0.335,0.036,0.227,0,0.167,0,0,0,-1,-1,1,-2,0,0,2,-8,-1,-2,"negative"
"14317",162,0.892237310414054,398,"C","C","C","C","C",0.366,0.13,0.503,0.075,0.161,0.087,0.422,0.099,"4",4,4,4,3,"3","4",4,4,4,0,0,0,"0",0.405,0.123,0.206,0.307,0.357,0.099,0.068,0.068,0.05,0.037,3,-2,-6,-6,-3,3,-2,3,-5,3,"positive"
"14359",98,-0.51634095987401,178,"H","H","H","H","C",0.938,0,0.062,0.309,0.32,0.144,0.196,0.268,"0",3,2,0,0,"0","0",3,2,0,0,4,4,"4",0.753,0.382,0.382,0.006,0.163,0.082,0.021,0.124,0.082,0.031,-3,-5,-5,-3,-2,2,0,-3,-1,2,"negative"
"14380",16,-0.291838779488172,178,"E","E","E","C","C",0,0.333,0.667,0.067,0.2,0.2,0.267,0.2,"4",3,4,2,0,"3","3",4,4,1,0,1,4,"2",0.27,0.079,0.174,0.197,0.376,0,0.067,0.067,0,0.133,-3,1,-5,-5,-1,2,0,-1,-2,-3,"negative"
"14389",154,-0.0033845481715603,233,"C","C","C","H","H",0.464,0.118,0.418,0.17,0.307,0.144,0.15,0.196,"3",1,1,3,3,"4","3",1,0,4,3,3,1,"3",0.575,0.163,0.245,0.086,0.206,0.157,0.065,0.078,0.046,0.013,-2,2,-4,-6,-2,-1,-1,-2,4,-2,"negative"
"14391",9,-0.0228105631457767,117,"E","E","E","E","E",0,0.375,0.625,0.5,0.625,0,0,0.5,"3",3,3,3,3,"3","4",3,3,3,3,2,0,"0",0.111,0.256,0.376,0,0.154,0,0,0,0,0,-1,0,-2,3,-1,0,0,3,-7,-2,"positive"
"14403",24,-0.632525091030796,143,"E","E","C","H","H",0.217,0.304,0.478,0.043,0.13,0.13,0.348,0.13,"2",0,3,1,3,"3","3",1,3,3,3,4,3,"1",0.252,0.245,0.336,0.112,0.203,0.087,0,0,0,0.13,-2,0,1,-4,-4,-1,-2,-2,4,-4,"negative"
"14423",39,0.866481750410084,164,"H","H","H","H","H",0.632,0,0.368,0.237,0.263,0.263,0.289,0.184,"0",3,3,4,4,"4","0",3,3,4,1,0,0,"0",0.567,0.323,0.372,0.037,0.201,0.026,0.053,0.132,0.105,0.026,0,3,-5,-1,3,0,-3,-4,2,-3,"positive"
"14427",15,0.328052472503835,79,"E","E","E","H","H",0.286,0.286,0.429,0.286,0.429,0.071,0.286,0.357,"1",3,3,3,0,"4","3",4,4,4,0,0,4,"0",0.304,0.367,0.405,0.063,0.241,0.143,0,0.071,0,0,0,-3,-4,12,0,4,0,-1,-4,1,"positive"
"14431",31,-1.21699964523912,81,"H","H","H","C","C",0.3,0.233,0.467,0.133,0.367,0.1,0.233,0.233,"3",0,2,0,1,"3","3",1,1,1,3,4,3,"1",0.136,0.173,0.358,0.012,0.21,0,0.033,0.167,0,0.033,6,-4,1,-5,-2,-2,1,-2,-3,-4,"positive"
"14476",10,-0.247011286206205,99,"H","H","C","C","C",0,0,1,0.444,0.444,0.222,0,0.333,"3",3,3,3,2,"2","3",3,3,2,0,2,2,"3",0.556,0.283,0.374,0,0.182,0,0.111,0.111,0,0,-4,-5,-6,-4,-5,2,0,-3,0,-1,"positive"
"14489",27,0.467747687419113,180,"C","C","C","H","H",0.077,0.077,0.846,0.308,0.308,0.077,0.038,0.538,"3",3,3,3,3,"3","4",4,4,3,0,3,1,"1",0.017,0.367,0.461,0.011,0.078,0.231,0.038,0,0,0.077,0,-1,-2,-3,1,-2,0,-1,-3,-1,"negative"
"14502",25,-0.0728073962006339,101,"E","E","E","E","E",0,0.417,0.583,0.083,0.375,0.125,0.125,0.25,"3",3,3,3,3,"3","4",4,3,3,0,0,2,"0",0,0.277,0.337,0,0.129,0.125,0.083,0,0.042,0.042,-1,-1,-2,-3,-1,-2,-3,4,-4,3,"positive"
"14514",173,-1.21703870652092,252,"C","C","C","C","C",0.279,0.134,0.587,0.145,0.221,0.11,0.273,0.174,"0",3,3,3,3,"3","1",3,4,3,3,3,2,"0",0.321,0.246,0.306,0.123,0.21,0.105,0.07,0.047,0.093,0.029,-1,-2,-5,-7,-2,0,5,5,-3,-1,"negative"
"14522",193,-0.153557060760159,495,"C","C","C","E","C",0.151,0.198,0.651,0.219,0.302,0.099,0.167,0.281,"3",0,0,4,3,"0","4",3,0,3,3,3,3,"4",0.168,0.186,0.285,0.115,0.182,0.042,0.062,0.036,0.031,0.068,1,-1,-1,-3,0,-3,-3,-4,1,-4,"negative"
"14526",32,-0.256067555542816,144,"E","C","C","C","C",0,0.581,0.419,0.161,0.29,0.129,0.129,0.226,"3",1,0,0,0,"2","2",1,1,0,3,3,4,"3",0.118,0.306,0.368,0.09,0.188,0,0.065,0.065,0.065,0.097,-3,-4,-1,-4,1,-1,-1,-2,-3,2,"negative"
"14530",19,0.0976253763868929,642,"E","E","E","E","E",0,0.667,0.333,0,0.111,0.167,0.389,0.056,"3",3,4,3,3,"4","4",4,4,4,0,1,0,"0",0.358,0.187,0.212,0.235,0.274,0.167,0,0.056,0,0.167,-2,4,-4,-5,-1,1,-1,-1,-2,0,"positive"
"14560",28,-0.0785284142355738,127,"E","C","C","C","C",0.667,0.074,0.259,0.222,0.259,0.296,0.296,0.222,"4",4,4,2,0,"2","4",4,4,0,0,3,4,"1",0.197,0.157,0.283,0.11,0.307,0.037,0.037,0.259,0.111,0,-4,-3,-4,-5,0,0,1,-2,-2,1,"negative"
"14563",6,-0.481313099700134,206,"C","C","C","C","C",0,0,1,0.6,0.4,0.2,0,0.8,"3",0,1,0,3,"0","3",0,0,3,4,4,2,"3",0.272,0.345,0.306,0.029,0.218,0.2,0,0,0,0,-2,1,1,-3,-2,0,-1,-2,-4,1,"positive"
"14583",118,-0.755462394916418,291,"C","C","C","C","C",0.419,0.162,0.419,0.162,0.188,0.188,0.256,0.171,"0",0,3,3,3,"0","0",0,3,3,4,1,1,"3",0.385,0.175,0.237,0.144,0.23,0.094,0.068,0.051,0.085,0.026,1,-3,3,0,2,-2,-1,-2,-4,3,"negative"
"14588",157,0.147030704060682,364,"E","E","C","C","C",0.365,0.212,0.423,0.147,0.25,0.147,0.244,0.122,"3",3,3,0,0,"1","4",4,4,1,0,4,4,"3",0.283,0.088,0.214,0.165,0.305,0.103,0.071,0.109,0.032,0.064,-1,4,-8,-8,0,2,0,-3,-1,-1,"negative"
"14611",130,-0.0178509540145711,185,"E","E","E","C","C",0.093,0.349,0.558,0.194,0.357,0.171,0.171,0.287,"3",3,3,2,0,"2","4",4,4,0,3,2,3,"3",0.157,0.2,0.357,0,0.168,0.031,0.016,0.031,0.132,0.008,-1,-2,-1,-2,-1,-2,-2,-2,3,-4,"negative"
"14621",75,1.11178457528051,117,"E","E","E","E","E",0,0.5,0.5,0.216,0.365,0.176,0.162,0.297,"3",3,3,3,3,"3","4",3,4,4,2,1,0,"2",0.137,0.214,0.342,0,0.188,0.068,0.054,0.108,0.054,0.041,0,-3,-3,-8,-5,-2,2,0,0,0,"positive"
"14635",61,0.636381526324397,144,"C","C","C","E","E",0,0.483,0.517,0.4,0.45,0.2,0.083,0.5,"0",1,3,1,3,"0","0",3,3,3,4,3,1,"3",0.049,0.431,0.458,0,0.125,0.05,0.083,0.1,0.05,0.05,-1,-3,-2,-1,-2,-2,-2,-2,4,-3,"negative"
"14636",96,-0.195098674905331,217,"E","E","E","C","C",0.263,0.242,0.495,0.158,0.221,0.137,0.263,0.189,"3",3,3,3,0,"1","4",4,3,1,0,1,3,"3",0.244,0.115,0.226,0.18,0.258,0.084,0.074,0.042,0.063,0.042,-3,4,-5,-4,-2,1,-2,1,0,-2,"negative"
"14645",46,-0.253778522324612,147,"C","C","C","C","C",0.422,0,0.578,0.422,0.444,0.178,0.067,0.489,"3",0,0,0,1,"3","3",1,3,2,4,3,3,"2",0.381,0.381,0.449,0,0.088,0.067,0.089,0.044,0,0.022,0,-1,-1,-2,-1,3,0,-2,1,-3,"negative"
"14651",34,-0.264777000864015,178,"E","E","E","C","C",0.121,0.333,0.545,0.212,0.455,0.121,0.152,0.273,"3",3,3,3,1,"1","4",3,3,1,1,0,3,"3",0.129,0.219,0.354,0.067,0.202,0,0.03,0.091,0,0.121,-1,5,-4,-2,1,-2,-1,-3,-5,-7,"negative"
"14663",85,0.147030704060682,226,"C","C","C","C","C",0.631,0,0.369,0.143,0.036,0.131,0.226,0.393,"3",3,1,3,3,"3","1",4,1,3,0,3,3,"0",0.265,0.08,0.075,0.305,0.279,0.048,0.048,0.06,0.155,0.024,1,-1,-5,-3,-1,-1,-1,-1,-1,0,"negative"
"14664",89,-0.0816063430061685,222,"E","E","C","C","E",0,0.33,0.67,0.011,0.068,0.057,0.364,0.114,"4",4,4,4,4,"4","4",4,3,4,0,3,3,"0",0,0.018,0.059,0.514,0.383,0.08,0.045,0.011,0.023,0.034,-7,-8,-6,4,-2,-2,-4,-4,-1,-4,"negative"
"14676",176,0.161958287099179,498,"C","E","E","C","H",0.086,0.229,0.686,0.057,0.109,0.069,0.371,0.074,"4",4,3,0,3,"3","4",4,3,3,0,3,1,"0",0.193,0.151,0.213,0.305,0.263,0.051,0.057,0.069,0.023,0.063,4,-2,-4,-2,-2,-2,7,-4,-4,4,"negative"
"14677",204,-0.722302163365221,642,"C","C","C","C","E",0.483,0.054,0.463,0.241,0.217,0.158,0.271,0.232,"0",1,0,1,1,"3","1",0,0,1,4,3,3,"1",0.358,0.187,0.212,0.235,0.274,0.108,0.064,0.099,0.039,0.039,0,0,0,-2,-1,-4,-5,-4,1,-4,"negative"
"14679",49,-0.0557492336181167,236,"H","C","C","C","E",0.354,0.042,0.604,0.125,0.167,0.167,0.271,0.188,"0",1,3,3,3,"3","0",1,3,3,3,3,2,"0",0.246,0.186,0.246,0.131,0.297,0.083,0.042,0.042,0.042,0.062,-1,-1,1,-2,0,-1,-1,2,-1,1,"negative"
"14688",379,-0.60330827027218,1244,"C","C","C","C","C",0.22,0.079,0.701,0.164,0.225,0.135,0.22,0.212,"3",3,4,4,4,"4","3",4,4,3,3,1,4,"3",0.211,0.16,0.198,0.27,0.26,0.071,0.069,0.074,0.058,0.024,-2,-2,-1,-5,-1,-3,-3,-3,-3,-4,"negative"
"14708",68,-0.23409472515415,205,"E","E","E","C","C",0,0.403,0.597,0.194,0.343,0.194,0.104,0.239,"3",3,3,0,3,"3","4",3,4,3,2,4,3,"1",0,0.122,0.337,0,0.117,0.104,0.06,0.015,0.045,0.09,-5,-4,-1,-7,3,1,-1,-7,-2,-5,"negative"
"14711",34,-0.479743680430727,363,"C","C","C","C","C",0,0.152,0.848,0.455,0.455,0.03,0.182,0.545,"3",3,3,4,4,"4","3",3,3,4,4,0,0,"1",0.251,0.193,0.281,0.163,0.218,0.152,0,0.061,0,0.03,0,0,0,3,-3,-1,-3,-7,-4,-1,"negative"
"14723",119,-0.598922433341412,865,"H","H","H","C","C",0.636,0,0.364,0.169,0.212,0.11,0.305,0.144,"3",3,3,0,0,"3","3",4,4,1,1,3,3,"2",0.394,0.168,0.238,0.129,0.242,0.169,0.051,0.042,0.025,0.059,-7,-6,-4,0,-4,1,0,0,5,-2,"negative"
"14726",37,0.0793413827993367,72,"E","E","E","C","C",0,0.611,0.389,0.139,0.278,0.139,0.194,0.25,"3",3,3,0,0,"3","3",4,3,3,0,4,4,"1",0,0.208,0.375,0,0.194,0.028,0.056,0,0.083,0.028,2,2,-2,-2,-1,1,-1,0,-2,-4,"negative"
"14730",181,-0.498801547078728,298,"E","E","E","C","C",0,0.322,0.678,0.161,0.356,0.111,0.128,0.394,"1",3,3,0,0,"0","2",4,3,0,0,4,4,"4",0.02,0.171,0.362,0.084,0.144,0.094,0.056,0.028,0.044,0.039,-2,3,-2,-1,1,2,-2,6,-2,-3,"negative"
"14731",30,-0.998127178764788,1244,"C","C","E","C","C",0,0.172,0.828,0.103,0.103,0.034,0.379,0.241,"3",3,4,0,1,"3","4",4,4,0,3,4,3,"1",0.211,0.16,0.198,0.27,0.26,0.034,0.103,0.034,0.069,0.034,-2,-1,8,-1,-2,0,1,-1,1,-1,"negative"
"14750",23,0.822606178930669,345,"H","H","H","H","H",0.409,0.182,0.409,0.045,0.136,0.136,0.364,0.091,"3",3,3,3,3,"3","3",4,4,4,0,3,0,"1",0.386,0.122,0.243,0.188,0.299,0.045,0.045,0.091,0.045,0.045,-6,-6,-6,-6,-4,1,-3,-5,3,-4,"positive"
"14771",43,0.752515289393147,178,"C","H","H","C","C",0.19,0.143,0.667,0.381,0.381,0.19,0.024,0.262,"0",2,1,0,0,"0","0",2,0,0,4,4,4,"4",0.287,0.208,0.275,0.011,0.247,0,0.048,0.071,0.048,0.024,3,-1,-2,-3,3,3,4,-7,5,-5,"negative"
"14778",50,0.30173402177037,221,"C","E","E","C","C",0.408,0.245,0.347,0.327,0.306,0.163,0.245,0.265,"3",3,3,0,2,"0","3",4,4,3,1,4,1,"3",0.439,0.231,0.294,0.104,0.213,0.061,0.082,0.061,0.102,0.02,-1,0,-4,12,-3,-3,-1,-2,-2,2,"negative"
"14790",15,1.35659494835128,384,"C","C","C","H","C",0.429,0,0.571,0.286,0.357,0.071,0.143,0.143,"3",3,0,3,4,"4","4",4,1,4,0,0,1,"3",0.615,0.281,0.253,0.169,0.214,0.071,0,0.143,0,0,-2,0,-2,4,-2,-2,-2,-2,3,-3,"positive"
"14801",14,-0.351621515877917,128,"C","C","C","H","H",0.923,0,0.077,0.077,0.154,0,0.308,0.077,"1",3,3,2,0,"1","1",3,1,0,1,1,4,"3",0.367,0.391,0.414,0,0.109,0.077,0,0.154,0.077,0,0,1,-10,-6,0,0,1,-3,-2,-3,"negative"
"14841",95,-0.601614815050865,130,"E","E","E","C","C",0.064,0.521,0.415,0.277,0.319,0.191,0.202,0.351,"0",3,1,3,1,"0","2",3,2,3,3,2,3,"3",0.046,0.231,0.308,0.015,0.177,0.032,0.053,0.032,0.064,0.032,-3,-6,-2,-3,-2,-1,-1,-4,-3,-3,"negative"
"14859",220,-0.467964977291887,764,"C","C","C","C","C",0.306,0.174,0.521,0.119,0.183,0.119,0.384,0.142,"0",0,2,4,4,"3","1",0,3,3,3,1,3,"0",0.365,0.161,0.223,0.226,0.313,0.068,0.055,0.064,0.073,0.059,-1,-2,2,-3,-4,-5,-5,2,-2,-1,"negative"
"14862",118,1.0387744973686,208,"E","E","E","E","E",0,0.479,0.521,0.077,0.256,0.077,0.205,0.171,"4",4,4,3,3,"1","4",4,4,4,0,1,0,"3",0.029,0.077,0.231,0.135,0.192,0.06,0.077,0.034,0.051,0.051,-3,-2,-7,0,-1,0,3,-5,-5,-2,"positive"
"14874",199,0.0793413827993367,568,"C","C","C","H","H",0.293,0.253,0.455,0.116,0.217,0.146,0.298,0.177,"0",3,3,3,3,"0","1",3,4,3,4,0,0,"4",0.326,0.194,0.262,0.202,0.276,0.106,0.071,0.03,0.061,0.02,2,-1,2,-4,6,3,0,1,-1,0,"negative"
"14884",28,1.11178457528051,128,"E","E","E","C","C",0,0.593,0.407,0.185,0.185,0.37,0.222,0.148,"0",3,2,0,2,"0","2",4,3,2,0,4,3,"4",0.234,0.242,0.281,0,0.188,0.074,0.074,0.037,0.074,0,0,0,-6,-5,-2,-4,2,-3,-2,-4,"positive"
"14892",180,-0.598922433341412,822,"H","H","H","C","C",0.134,0.19,0.676,0.184,0.268,0.117,0.184,0.296,"3",1,3,3,3,"3","3",1,3,3,3,1,3,"0",0.265,0.208,0.253,0.227,0.26,0.056,0.078,0.045,0.028,0.045,3,-2,4,-7,1,-3,-4,-4,-6,-6,"negative"
"14907",48,-0.376477099882196,150,"H","H","H","H","H",0.787,0,0.213,0.255,0.362,0.149,0.191,0.213,"0",3,3,3,3,"3","0",3,3,3,1,0,1,"3",0.727,0.253,0.373,0,0.187,0.17,0.021,0.106,0.021,0.085,0,0,-6,-5,2,-1,0,3,-1,2,"negative"
"14918",83,0.173230799377485,249,"H","H","H","H","H",0.098,0.341,0.561,0.22,0.293,0.098,0.244,0.268,"2",3,3,1,3,"3","2",3,4,3,0,3,3,"0",0.161,0.213,0.309,0.068,0.225,0.073,0.061,0.085,0.11,0.024,-1,-3,-5,-3,0,0,-1,-3,0,-2,"negative"
"14944",298,-0.796541566921915,739,"C","C","C","H","H",0.411,0.104,0.485,0.178,0.202,0.118,0.306,0.222,"3",1,3,4,4,"4","3",0,4,4,3,3,1,"0",0.411,0.18,0.233,0.135,0.271,0.101,0.077,0.054,0.047,0.027,-3,-2,-2,-3,-4,2,-1,-4,1,-3,"negative"
"14947",89,-0.417886444197309,135,"C","H","H","C","C",0.102,0.455,0.443,0.261,0.318,0.25,0.136,0.284,"0",3,1,0,0,"0","1",3,1,0,0,4,4,"4",0.074,0.274,0.319,0,0.17,0.034,0.045,0.057,0.068,0.045,-2,-4,-5,6,0,-1,-2,-3,2,-2,"negative"
"14952",7,-0.368081382215582,77,"C","C","C","H","H",0.667,0,0.333,0.667,0.667,0.167,0.167,0.667,"0",0,0,3,3,"0","0",0,0,3,4,0,1,"3",0.766,0.416,0.39,0,0.208,0.333,0.167,0,0,0,-3,-5,2,-3,-2,-2,-1,-2,-4,3,"positive"
"14956",25,-0.634025512103778,196,"C","C","C","H","H",0.083,0.125,0.792,0.083,0.25,0.042,0.417,0.167,"2",0,1,0,1,"0","2",0,1,0,4,4,3,"3",0.541,0.158,0.27,0.082,0.26,0.167,0.042,0,0,0.042,4,-3,4,-4,1,-5,-5,4,-3,2,"negative"
"14957",51,-0.586524082132086,130,"C","C","C","C","C",0,0.46,0.54,0.18,0.34,0.14,0.14,0.36,"1",0,3,0,0,"0","2",1,4,1,4,4,4,"4",0,0.092,0.331,0,0.2,0.08,0.08,0.04,0.08,0.04,-2,-4,2,0,1,1,-2,-3,-6,5,"negative"
"14960",43,0.404275001708352,111,"C","C","C","E","E",0,0.452,0.548,0.381,0.357,0.286,0.238,0.429,"0",1,1,3,3,"0","0",0,0,3,4,3,1,"3",0,0.351,0.324,0.009,0.234,0,0.095,0.048,0.167,0.048,-1,-4,-1,-2,-2,-1,-1,0,4,-1,"negative"
"14989",91,-0.609454376559503,214,"C","H","H","C","C",0.678,0.078,0.244,0.189,0.256,0.133,0.333,0.144,"1",0,0,0,0,"1","1",3,0,1,3,4,4,"4",0.379,0.145,0.252,0.056,0.266,0.044,0.033,0.067,0.089,0.033,-2,-6,-3,-5,-2,1,2,0,-8,4,"negative"
"15017",9,-0.0781416917962155,104,"C","C","C","C","C",0,0,1,0,0.25,0.125,0.25,0.125,"3",3,3,3,0,"0","3",2,3,3,3,0,3,"3",0,0.058,0.308,0,0.231,0.125,0,0,0.125,0,7,-7,-2,-9,2,-4,2,-7,0,-3,"negative"
"15020",78,-0.568600568117784,285,"C","C","C","H","H",0.455,0.143,0.403,0.143,0.299,0.143,0.26,0.182,"0",0,1,1,0,"1","1",0,1,0,4,3,4,"3",0.393,0.161,0.277,0.13,0.235,0.13,0.078,0.078,0.104,0.039,2,-2,1,0,1,-1,0,0,-3,0,"negative"
"15042",72,-0.521874289465868,165,"C","C","E","C","C",0.127,0.31,0.563,0.338,0.31,0.197,0.225,0.423,"0",0,2,3,0,"0","0",0,3,1,4,0,4,"4",0.133,0.376,0.394,0.055,0.218,0.085,0.028,0.028,0.014,0.014,-1,0,0,-3,0,-2,-2,-2,-1,-3,"negative"
"15044",57,0.5402079338809,84,"E","E","E","H","H",0.268,0.446,0.286,0.161,0.339,0.107,0.232,0.25,"3",3,3,0,2,"0","4",4,4,0,0,4,4,"4",0.298,0.274,0.381,0,0.19,0.089,0.071,0.107,0.179,0,-1,-1,-7,-5,4,-2,-2,-1,-3,1,"positive"
"15046",30,-0.098348783534432,145,"E","E","E","C","C",0.517,0.207,0.276,0.069,0.241,0.276,0.207,0.103,"1",3,1,0,0,"3","2",3,2,1,0,3,3,"1",0.248,0.152,0.366,0.014,0.145,0.069,0,0.138,0,0.103,0,4,-6,-4,-1,-2,2,4,-1,1,"negative"
"15054",86,-0.777224368182451,156,"C","C","C","H","H",0.859,0,0.141,0.365,0.341,0.271,0.129,0.212,"0",0,3,2,0,"1","0",0,3,0,4,1,4,"4",0.821,0.417,0.378,0,0.115,0.047,0.071,0.141,0.047,0.024,1,1,-1,-3,1,4,0,0,-4,-4,"negative"
"15062",894,1.16304154068476,1244,"C","C","C","C","H",0.224,0.125,0.651,0.147,0.193,0.104,0.261,0.222,"4",4,4,1,3,"1","4",4,4,3,0,3,0,"3",0.211,0.16,0.198,0.27,0.26,0.083,0.059,0.064,0.041,0.028,0,-1,-5,-6,-4,0,0,-2,-1,4,"negative"
"15065",18,0.428102310078339,119,"E","E","E","C","E",0,0.059,0.941,0.471,0.529,0.118,0,0.412,"3",3,3,3,3,"3","4",3,3,3,3,3,3,"0",0,0.193,0.269,0.109,0.134,0.118,0.176,0.059,0,0.118,-3,-4,-3,-2,0,-1,0,-2,-3,4,"positive"
"15070",8,0.910852736320132,431,"E","C","C","E","E",0,0.143,0.857,0,0,0,0,0,"4",4,4,3,3,"3","3",4,4,4,1,3,1,"3",0.009,0.172,0.362,0.095,0.139,0,0.286,0,0,0,1,-2,-4,1,-4,0,1,-2,-1,0,"negative"
